well;bacteria;medium;type;plate_col;plate_row;corrected_medium;growthrate;yield;lag
C6;LB;BOB;s;6;C;"BOB_SM
AM";0,05168796297017109;0,3573749999999999;5,6705485909162707
C7;BOV;BOB;s;7;C;"BOB_SM
AM";0,04921862844781612;0,3188750000000000;3,3627812353363873
C8;BOB;BOB;s;8;C;"BOB_SM
AM";0,10888520737076718;0,7992499999999999;1,4546745576387516
C9;AM;BOB;s;9;C;"BOB_SM
AM";0,14390585970490113;0,6998750000000000;-0,2188576159648678
C10;RI;BOB;s;10;C;"BOB_SM
AM";0,02975695884144752;0,0246250000000000;0,6645887051908088
C12;AM;;p;12;C;"BOB_SM
AM";0,09338121572462887;0,5498750000000000;3,8435244879193315
D1;EC;BOB;s;1;D;"BOB_SM
RI";0,19314439950285178;0,3587500000000000;0,1940479009579838
D2;BA;BOB;s;2;D;"BOB_SM
RI";0,22380175982095021;1,5155000000000001;0,0142367543659497
D3;FP;BOB;s;3;D;"BOB_SM
RI";0,02349236737464535;0,0546250000000000;0,2482931942853903
D4;BT;BOB;s;4;D;"BOB_SM
RI";0,04868062114776200;0,3287500000000000;0,1299066012586271
D5;LJ;BOB;s;5;D;"BOB_SM
RI";0,29775774275151501;1,0021249999999999;0,8135454617593516
D6;LB;BOB;s;6;D;"BOB_SM
RI";0,04533092755601725;0,3060000000000000;4,2054834011899773
D7;BOV;BOB;s;7;D;"BOB_SM
RI";0,04416186328360101;0,2883750000000000;4,0786436445551519
D8;BOB;BOB;s;8;D;"BOB_SM
RI";0,08346775662160799;0,6759999999999999;0,3371209618222660
D9;AM;BOB;s;9;D;"BOB_SM
RI";0,11483951349857918;0,6048749999999999;0,5894730506879905
D10;RI;BOB;s;10;D;"BOB_SM
RI";0,02090232641486959;0,0203750000000000;-0,6672970794642784
D12;RI;;p;12;D;"BOB_SM
RI";0,09431310778757544;0,5471250000000001;3,9414837858530896
E1;EC;BA;s;1;E;"BA_SM
";0,06323539951455899;0,1028750000000000;-0,9042393084471394
E2;BA;BA;s;2;E;"BA_SM
";0,11695539711083269;0,8548750000000001;-0,9464958324210617
E3;FP;BA;s;3;E;"BA_SM
";0,00868929480059532;0,0293750000000000;-6,6742645760086381
E4;BT;BA;s;4;E;"BA_SM
";0,09606458415608342;0,4431250000000000;-1,1209792698479724
E5;LJ;BA;s;5;E;"BA_SM
";0,16888209513191105;0,9406250000000000;0,9280648637099020
E6;LB;BA;s;6;E;"BA_SM
";0,07649968340525723;0,1220000000000000;0,8558291735550304
E7;BOV;BA;s;7;E;"BA_SM
";0,05813362083428100;0,1750000000000000;-0,0608354459694525
E8;BOB;BA;s;8;E;"BA_SM
";0,11066567776155581;0,1523750000000000;-0,4381277725509373
E9;AM;BA;s;9;E;"BA_SM
";0,01340268172035612;0,0192500000000000;23,0615374758109262
E10;RI;BA;s;10;E;"BA_SM
";0,01558042992779753;0,0162500000000000;-0,1702759327585072
F1;EC;BA;s;1;F;"BA_SM
";0,07937302641589339;0,1191250000000000;-0,5513721883307288
F2;BA;BA;s;2;F;"BA_SM
";0,09759522716855670;0,8034999999999999;-0,8648712988170015
F3;FP;BA;s;3;F;"BA_SM
";0,00603735034551333;0,0257500000000000;-6,5950597122725867
F4;BT;BA;s;4;F;"BA_SM
";0,08000735214135522;0,4121250000000000;-0,7430080789887284
F5;LJ;BA;s;5;F;"BA_SM
";0,17439330135941528;0,9122500000000000;1,3597239480217151
F6;LB;BA;s;6;F;"BA_SM
";0,05155223476190231;0,0756250000000000;0,2393651325724509
F7;BOV;BA;s;7;F;"BA_SM
";0,03479225697993598;0,0978750000000000;-0,5620429434919727
F8;BOB;BA;s;8;F;"BA_SM
";0,11399890893198339;0,1842500000000000;-0,4896413880317677
F9;AM;BA;s;9;F;"BA_SM
";0,00666447550498121;0,0292500000000000;7,2780427726608163
F10;RI;BA;s;10;F;"BA_SM
";0,01190397412856549;0,0398750000000000;-5,6552532367427446
G1;EC;BT;s;1;G;"BT_SM
";0,05116587796088847;0,1211250000000000;-1,1485080652476496
G2;BA;BT;s;2;G;"BT_SM
";0,13775042347571689;0,6848750000000000;-0,6811634139400203
G3;FP;BT;s;3;G;"BT_SM
";0,00454538196911341;0,0172500000000000;-5,5342407554500541
G4;BT;BT;s;4;G;"BT_SM
";0,10020600428157721;0,8348750000000000;7,9415808610031924
G5;LJ;BT;s;5;G;"BT_SM
";0,15897022972813740;0,9621250000000001;1,2748135997661083
G6;LB;BT;s;6;G;"BT_SM
";0,05858577207612990;0,1123750000000000;0,5959899775586572
G7;BOV;BT;s;7;G;"BT_SM
";0,06612509957332485;0,1757500000000000;0,3900799451422266
G8;BOB;BT;s;8;G;"BT_SM
";0,08519954859092552;0,1869999999999999;-0,6502724009161518
G9;AM;BT;s;9;G;"BT_SM
";0,00609488415593010;0,0467500000000000;1,7543824443389264
G10;RI;BT;s;10;G;"BT_SM
";0,01833430634502438;0,0528750000000000;-4,5009829131779524
H1;EC;BT;s;1;H;"BT_SM
";0,07897709344214943;0,1138750000000000;-0,4143708105633174
H2;BA;BT;s;2;H;"BT_SM
";0,10289938822910495;0,6748750000000000;-0,8591008053654330
H3;FP;BT;s;3;H;"BT_SM
";0,00816184380826817;0,0168750000000000;-4,1455377236025930
H4;BT;BT;s;4;H;"BT_SM
";0,07152768008243184;0,4538750000000000;-0,7624797393735395
H5;LJ;BT;s;5;H;"BT_SM
";0,16438591888418780;0,8448750000000000;1,6688231200233874
H6;LB;BT;s;6;H;"BT_SM
";0,03531061643942356;0,0940000000000000;-0,0439447596699349
H7;BOV;BT;s;7;H;"BT_SM
";0,03763020183014553;0,1091250000000000;-0,1153394179646300
H8;BOB;BT;s;8;H;"BT_SM
";0,04624518163667903;0,1611250000000000;-0,8990398810709445
H9;AM;BT;s;9;H;"BT_SM
";0,00771903213675440;0,0380000000000000;1,1754605129995164
H10;RI;BT;s;10;H;"BT_SM
";0,01949273445655334;0,0357500000000000;-3,4394040671931601
