well;bacteria;medium;type;plate_col;plate_row;corrected_medium;growthrate;yield;lag
E2;BA;;p;2;E;MM;-0,00177047588096533;0,0305384615384616;13,3508356606258136
E3;FP;;p;3;E;MM;0,01525692819603880;0,0320000000000000;24,4101002453560021
E4;BT;;p;4;E;MM;0,01159402535587497;0,0325384615384615;24,3410606848994711
E5;LJ;;p;5;E;MM;0,03499918588306867;0,0500769230769231;-0,8206409933011993
E6;LB;;p;6;E;MM;0,01438288984184320;0,0303076923076923;24,0109558959823417
E7;BOV;;p;7;E;MM;0,01328563932145814;0,0373076923076923;27,1442565136545078
E8;BOB;;p;8;E;MM;0,01768503012604412;0,0317692307692308;24,6158262585344154
E9;AM;;p;9;E;MM;0,27873817525682254;1,3333076923076925;3,9424043275815541
E10;RI;;p;10;E;MM;0,13320365555042615;0,7682307692307693;6,5617656559988218
F1;EC;;p;1;F;MM;0,21696422963701506;1,5409230769230768;11,7106282191209736
F2;BA;;p;2;F;MM;0,31021439860674221;1,5376153846153846;0,3208133325985521
F3;FP;;p;3;F;MM;0,23513179871712736;1,5994615384615383;11,5584223771188856
F4;BT;;p;4;F;MM;0,34157524958348912;1,7426923076923075;0,8871522208376008
F5;LJ;;p;5;F;MM;0,24114266897519207;1,0734615384615385;1,7935873432400047
F6;LB;;p;6;F;MM;0,10528451068870955;0,7704615384615384;6,0174280477698172
F7;BOV;;p;7;F;MM;0,06180108544991478;0,5213846153846154;2,0963393724015185
F8;BOB;;p;8;F;MM;0,09440174322456632;0,8553846153846154;11,4877821288755033
F9;AM;;p;9;F;MM;0,26789264177804667;1,2113846153846155;4,4296455889591249
F10;RI;;p;10;F;MM;0,17494419208624296;0,9014615384615384;6,4881466267991366
G1;EC;;p;1;G;MM;0,19045566687553694;1,4794615384615386;1,5974398496184303
G2;BA;;p;2;G;MM;0,24568989218798049;1,5193846153846153;0,5036683678714272
G3;FP;;p;3;G;MM;0,23454245413694863;1,5169999999999999;12,4307797660104349
G4;BT;;p;4;G;MM;0,29892595744896122;1,7496923076923077;1,4447909205110561
G5;LJ;;p;5;G;MM;0,30868867255433641;1,1787692307692308;2,8746320574461617
G6;LB;;p;6;G;MM;0,10609038038832898;0,7443846153846154;7,0504406124800463
G7;BOV;;p;7;G;MM;0,06481673414571203;0,6026923076923076;3,1693811139339636
G8;BOB;;p;8;G;MM;0,11076627705456672;0,8577692307692306;13,4184246255112161
G9;AM;;p;9;G;MM;0,27901039819906620;1,3241538461538460;3,9439245940251366
G10;RI;;p;10;G;MM;0,15412981867996159;0,8094615384615386;6,9372085889157873
H1;EC;;p;1;H;MM;0,20130114831509185;1,5014615384615384;1,7527182377233672
H2;BA;;p;2;H;MM;0,16543046350235496;1,4853846153846153;0,6843189492028687
H3;FP;;p;3;H;MM;0,28255998052825854;1,5037692307692307;13,3365726793062755
H4;BT;;p;4;H;MM;0,31065980128343357;1,7342307692307692;1,2047517311936295
H5;LJ;;p;5;H;MM;0,29707462511418342;1,2216153846153845;2,4655480235850717
H6;LB;;p;6;H;MM;0,10469599735166561;0,7094615384615385;7,1594618473539233
H7;BOV;;p;7;H;MM;0,05511373460562168;0,4953846153846154;3,7783965649915103
H8;BOB;;p;8;H;MM;0,11139830451983332;0,7974615384615386;13,1819621459062173
H9;AM;;p;9;H;MM;0,24270770890732404;1,3309230769230771;3,5161048643031929
H10;RI;;p;10;H;MM;0,13253112902200825;0,6923076923076923;6,6088102063619534
