well;bacteria;medium;type;plate_col;plate_row;corrected_medium;growthrate;yield;lag
A1;EC;BOV;s;1;A;"BOV_SM
BT";0,30134976108567285;0,511000;0,19942948777762087
A2;BA;BOV;s;2;A;"BOV_SM
BT";0,29897848126579379;1,447250;0,70375405396395985
A3;FP;BOV;s;3;A;"BOV_SM
BT";0,04243100049954866;0,051250;0,19914787722474667
A4;BT;BOV;s;4;A;"BOV_SM
BT";0,09562946973975940;0,346875;0,98891255750761053
A5;LJ;BOV;s;5;A;"BOV_SM
BT";0,41860553583160509;1,453875;0,85123431654292081
A6;LB;BOV;s;6;A;"BOV_SM
BT";0,12882301369922194;0,933125;5,27279025090501463
A7;BOV;BOV;s;7;A;"BOV_SM
BT";0,10346910056691734;0,595500;3,77060530255828485
A8;BOB;BOV;s;8;A;"BOV_SM
BT";0,25446687643316490;1,125875;2,03282646234166720
A9;AM;BOV;s;9;A;"BOV_SM
BT";0,30457443737712381;0,943250;1,79171083094047545
A10;RI;BOV;s;10;A;"BOV_SM
BT";0,04798090853772824;0,022375;0,30132415982693150
A12;BT;;p;12;A;"BOV_SM
BT";0,10437876735654192;0,340125;0,36892356087558065
B1;EC;BOV;s;1;B;"BOV_SM
FP";0,32008023717699463;0,495875;0,62706404307044017
B2;BA;BOV;s;2;B;"BOV_SM
FP";0,28311321614575902;1,452125;0,45174297559113280
B3;FP;BOV;s;3;B;"BOV_SM
FP";0,03254862566009505;0,069375;-0,16132212626104420
B4;BT;BOV;s;4;B;"BOV_SM
FP";0,05671354338202874;0,306250;0,39457625926243878
B5;LJ;BOV;s;5;B;"BOV_SM
FP";0,41396343963001270;1,422625;0,84844471077180261
B6;LB;BOV;s;6;B;"BOV_SM
FP";0,12728283230578347;0,875125;5,17304942192929129
B7;BOV;BOV;s;7;B;"BOV_SM
FP";0,10283896093804726;0,646625;3,29278472351467055
B8;BOB;BOV;s;8;B;"BOV_SM
FP";0,24075574112036260;1,109750;1,79244241578783137
B9;AM;BOV;s;9;B;"BOV_SM
FP";0,28526314690966392;0,913125;1,33404475759677665
B10;RI;BOV;s;10;B;"BOV_SM
FP";0,04575433487172684;0,037500;22,87301290164878864
B12;FP;;p;12;B;"BOV_SM
FP";0,09494880119435938;0,182750;0,18089574138161901
C1;EC;BOB;s;1;C;"BOB_SM
AM";0,25008620633878653;0,369250;0,28598584357009427
C2;BA;BOB;s;2;C;"BOB_SM
AM";0,28582153553025308;1,442500;0,60271534104884494
C3;FP;BOB;s;3;C;"BOB_SM
AM";0,03003188289601292;0,056000;-1,32133920594090593
C4;BT;BOB;s;4;C;"BOB_SM
AM";0,06572760142320599;0,339125;-0,08634970491630929
C5;LJ;BOB;s;5;C;"BOB_SM
AM";0,31016031795048687;1,063875;0,96093914935906177
C6;LB;BOB;s;6;C;"BOB_SM
AM";0,05703379159913171;0,361125;5,42122727569989316
C7;BOV;BOB;s;7;C;"BOB_SM
AM";0,05521562028610504;0,318125;3,34563157862546490
C8;BOB;BOB;s;8;C;"BOB_SM
AM";0,12291471484670059;0,795500;1,52024515975050312
C9;AM;BOB;s;9;C;"BOB_SM
AM";0,16097720845054439;0,698125;-0,20397585663402837
C10;RI;BOB;s;10;C;"BOB_SM
AM";0,03393455873614457;0,024375;0,52545720037514876
C12;AM;;p;12;C;"BOB_SM
AM";0,21544162144367143;1,282500;1,29940259346244558
D1;EC;BOB;s;1;D;"BOB_SM
RI";0,21686019892015573;0,358000;0,15117380370503472
D2;BA;BOB;s;2;D;"BOB_SM
RI";0,24432269444154620;1,514875;-0,02668026276465367
D3;FP;BOB;s;3;D;"BOB_SM
RI";0,02705510067369002;0,053500;0,28337553735140097
D4;BT;BOB;s;4;D;"BOB_SM
RI";0,05442841652405056;0,328875;-0,00763889389727451
D5;LJ;BOB;s;5;D;"BOB_SM
RI";0,31573293682311671;1,003000;0,76343648495414784
D6;LB;BOB;s;6;D;"BOB_SM
RI";0,04820968022347721;0,304000;3,31411941646403907
D7;BOV;BOB;s;7;D;"BOB_SM
RI";0,05016149510335619;0,288000;4,07461694089116833
D8;BOB;BOB;s;8;D;"BOB_SM
RI";0,10243941209446981;0,680125;0,53231905668383539
D9;AM;BOB;s;9;D;"BOB_SM
RI";0,12887735999392247;0,599125;0,57312404088098690
D10;RI;BOB;s;10;D;"BOB_SM
RI";0,02420582115880904;0,020500;-0,67082464041676537
D12;RI;;p;12;D;"BOB_SM
RI";0,27450714593207931;0,538375;12,53494290620047202
E1;EC;BA;s;1;E;"BA_SM
";0,07338570986083695;0,102625;-0,95635609556404277
E2;BA;BA;s;2;E;"BA_SM
";0,13102526906912892;0,855125;-0,92719579312874512
E3;FP;BA;s;3;E;"BA_SM
";0,01059677766415235;0,029125;-6,74877697317257574
E4;BT;BA;s;4;E;"BA_SM
";0,10587990278202136;0,444000;-1,10842507592353234
E5;LJ;BA;s;5;E;"BA_SM
";0,18299626797079707;0,941250;0,85875566169199402
E6;LB;BA;s;6;E;"BA_SM
";0,08718539115118536;0,121500;0,85778887446153096
E7;BOV;BA;s;7;E;"BA_SM
";0,06563966837477656;0,174375;-0,01492282206270993
E8;BOB;BA;s;8;E;"BA_SM
";0,12611321703100045;0,152750;-0,36388242363921497
E9;AM;BA;s;9;E;"BA_SM
";0,00662048531360910;0,033500;6,69248848837950394
E10;RI;BA;s;10;E;"BA_SM
";0,01814959269913595;0,015500;0,15648903992676622
