well;bacteria;medium;type;plate_col;plate_row;corrected_medium;growthrate;yield;lag
C5;LJ;AM;s;5;C;AM_SM;0,29162289084092025;1,0866923076923076;2,3557109276104584
C6;LB;AM;s;6;C;AM_SM;0,09013830016636332;0,2587692307692308;8,1907490645336978
C7;BOV;AM;s;7;C;AM_SM;0,06849940575820836;0,4176923076923077;0,9234441689305974
C8;BOB;AM;s;8;C;AM_SM;0,07785966401915277;0,2841538461538461;1,4232641786897284
C9;AM;AM;s;9;C;AM_SM;0,16235874966695299;0,6416153846153846;8,4907892851329354
C10;RI;AM;s;10;C;AM_SM;0,05943156677589948;0,0129230769230770;19,9914036507332291
C12;None;;p;12;C;AM_SM;0,00648934345473011;0,0000000010000000;38,6267853453681482
D1;EC;AM;s;1;D;AM_SM;0,35556477804087883;1,7809230769230768;8,4574044219085867
D2;BA;AM;s;2;D;AM_SM;0,30186767916996848;1,5029230769230770;-0,2767863892391170
D3;FP;AM;s;3;D;AM_SM;0,30248543133283551;1,5116153846153846;11,4869372045920475
D4;BT;AM;s;4;D;AM_SM;0,32924549630718003;1,6806923076923077;0,5043908093849584
D5;LJ;AM;s;5;D;AM_SM;0,26403133471456780;1,0670769230769230;2,0342520116169234
D6;LB;AM;s;6;D;AM_SM;0,05541389756126028;0,2356923076923078;4,3154496881946898
D7;BOV;AM;s;7;D;AM_SM;0,06463159709443422;0,3871538461538461;2,3332736212423595
D8;BOB;AM;s;8;D;AM_SM;0,05614703872040760;0,1446923076923077;2,5193241206111976
D9;AM;AM;s;9;D;AM_SM;0,15075381568249072;0,6416153846153846;8,3781742280205709
D10;RI;AM;s;10;D;AM_SM;0,05050978558665728;0,0456153846153846;18,7095171567418461
E1;EC;;p;1;E;MM;-0,00268286898355235;0,0435384615384615;7,4535045206695036
E2;BA;;p;2;E;MM;-0,00215073173758214;0,0323076923076923;8,9309275636392869
E3;FP;;p;3;E;MM;0,01952886875794219;0,0326923076923077;24,0159362395297187
E4;BT;;p;4;E;MM;0,01463801907076592;0,0317692307692307;24,3957423068013810
E5;LJ;;p;5;E;MM;0,04213829101606044;0,0508461538461538;-0,8156759980487728
E6;LB;;p;6;E;MM;0,01854340763374328;0,0296153846153846;23,8228255475044612
E7;BOV;;p;7;E;MM;0,01670917040259815;0,0362307692307693;26,8924732791047525
E8;BOB;;p;8;E;MM;0,02152157561506580;0,0316923076923076;24,6973084532384775
E9;AM;;p;9;E;MM;0,31112713853964125;1,3316153846153844;3,8836834233875996
E10;RI;;p;10;E;MM;0,15020837757514957;0,7689999999999999;6,4217727097302069
F1;EC;;p;1;F;MM;0,23175347504724775;1,5367692307692309;11,5278811554956295
F2;BA;;p;2;F;MM;0,34120344437627009;1,5395384615384615;0,3119478553451514
F3;FP;;p;3;F;MM;0,25566133510197053;1,5964615384615386;11,4119976787705184
F4;BT;;p;4;F;MM;0,37777753294973149;1,7407692307692306;0,8560145781831914
F5;LJ;;p;5;F;MM;0,25718893097052276;1,0744615384615384;1,6547878673314700
F6;LB;;p;6;F;MM;0,12078715834736041;0,7696923076923077;5,9518995009157765
F7;BOV;;p;7;F;MM;0,07019298021531664;0,5216153846153846;1,8579076368961676
F8;BOB;;p;8;F;MM;0,10036562903854283;0,8606153846153847;10,9876324766970814
F9;AM;;p;9;F;MM;0,30141570284876168;1,2105384615384616;4,3884651348045134
F10;RI;;p;10;F;MM;0,20014131453746783;0,9001538461538461;6,4221192065401231
G1;EC;;p;1;G;MM;0,21503956638364302;1,4734615384615386;1,5346289143138647
G2;BA;;p;2;G;MM;0,27924264077893440;1,5206923076923076;0,4900203923905150
G3;FP;;p;3;G;MM;0,25650017634435185;1,5156923076923077;12,2786499458403213
G4;BT;;p;4;G;MM;0,32963387199771454;1,7476923076923077;1,3917260209989886
G5;LJ;;p;5;G;MM;0,32940346475008481;1,1790769230769231;2,7531518487503890
G6;LB;;p;6;G;MM;0,12138720687343071;0,7426923076923078;6,9383890017503882
G7;BOV;;p;7;G;MM;0,07535788867867166;0,5993076923076923;3,2026284079138496
G8;BOB;;p;8;G;MM;0,11860379645404949;0,8606153846153846;13,0389090880325575
G9;AM;;p;9;G;MM;0,31150322344297138;1,3232307692307692;3,8818050941846942
G10;RI;;p;10;G;MM;0,17563838870627987;0,8091538461538461;6,8556413770992863
H1;EC;;p;1;H;MM;0,22874598368796328;1,5011538461538461;1,7062537765968564
H2;BA;;p;2;H;MM;0,17123565690242151;1,4864615384615385;0,3780142462716923
H3;FP;;p;3;H;MM;0,31087203284565301;1,5021538461538462;13,2146840026069032
H4;BT;;p;4;H;MM;0,34242465162802155;1,7338461538461538;1,1472218747702758
H5;LJ;;p;5;H;MM;0,31774813119636625;1,2193846153846155;2,3268977795323251
H6;LB;;p;6;H;MM;0,12032778048408287;0,7101538461538461;7,0636810911965267
H7;BOV;;p;7;H;MM;0,06322601439718406;0,4948461538461538;3,6319880451419482
H8;BOB;;p;8;H;MM;0,12048178376939195;0,8016153846153845;12,8777741273341171
H9;AM;;p;9;H;MM;0,27006893779099789;1,3322307692307693;3,4289495660378040
H10;RI;;p;10;H;MM;0,15069584636278066;0,6907692307692308;6,5613631403256560
