well;bacteria;medium;type;plate_col;plate_row;corrected_medium;growthrate;yield;lag
F6;LB;;p;6;F;MM;0,12102801032772674;0,7723076923076924;5,8987817347382387
F7;BOV;;p;7;F;MM;0,07056539673159960;0,5197692307692308;1,8269058902043096
F8;BOB;;p;8;F;MM;0,10068313688009518;0,8589230769230769;10,9879490869049476
F9;AM;;p;9;F;MM;0,30290958573278365;1,2098461538461538;4,3580304869350419
F10;RI;;p;10;F;MM;0,20181513438652784;0,9023076923076923;6,4400926258545024
G1;EC;;p;1;G;MM;0,21637159808274611;1,4813076923076924;1,5132849315842825
G2;BA;;p;2;G;MM;0,28097156750035235;1,5219230769230769;0,4799054610683236
G3;FP;;p;3;G;MM;0,25789412320078359;1,5157692307692308;12,2865541457567335
G4;BT;;p;4;G;MM;0,33180562034467120;1,7502307692307693;1,4114490020135499
G5;LJ;;p;5;G;MM;0,33047183492707832;1,1764615384615384;2,7455686427245869
G6;LB;;p;6;G;MM;0,12272506624683041;0,7449230769230768;7,0041157118848085
G7;BOV;;p;7;G;MM;0,07557610719274262;0,6018461538461538;3,1761480345416708
G8;BOB;;p;8;G;MM;0,11888743002013732;0,8583076923076924;13,0022594627319830
G9;AM;;p;9;G;MM;0,31354990130310251;1,3249230769230769;3,8774900481517416
G10;RI;;p;10;G;MM;0,17657495553645508;0,8080000000000001;6,8459368705156454
H1;EC;;p;1;H;MM;0,23026231862337287;1,4995384615384615;1,6697137694429003
H2;BA;;p;2;H;MM;0,17218715365332335;1,4869230769230768;0,3401972301480510
H3;FP;;p;3;H;MM;0,31246111503666141;1,5003076923076923;13,2077032455920875
H4;BT;;p;4;H;MM;0,34502027570365584;1,7341538461538462;1,1574190230531967
H5;LJ;;p;5;H;MM;0,31830562452098027;1,2210769230769229;2,2921648344865422
H6;LB;;p;6;H;MM;0,12129756170985363;0,7109230769230769;7,1223592554117161
H7;BOV;;p;7;H;MM;0,06373087761168254;0,4934615384615385;3,6247529515733006
H8;BOB;;p;8;H;MM;0,12099743024858452;0,7949230769230768;12,8540291922091505
H9;AM;;p;9;H;MM;0,27207487043826717;1,3319999999999999;3,4411167553588120
H10;RI;;p;10;H;MM;0,15286325082450838;0,6900000000000001;6,5500589410695360
